time	temperature	resistance
1513	44.375	4557.511
1514	44.375	4593.817
1515	44.3125	4552.3376
1516	44.3125	4630.3056
1517	44.3125	4609.4356
1518	44.3125	4635.537
1519	44.3125	4578.2384
1521	44.3125	4593.817
1522	44.3125	4583.428
1523	44.3125	4599.02
1524	44.3125	4593.817
1525	44.3125	4635.537
1526	44.3125	4599.02
1527	44.3125	4630.3056
1528	44.3125	4583.428
1529	44.3125	4567.867
1530	44.25	4609.4356
1531	44.25	4583.428
1532	44.25	4619.865
1533	44.25	4609.4356
1534	44.25	4604.2248
1535	44.25	4614.6476
1536	44.25	4619.865
1538	44.25	4583.428
1539	44.25	4619.865
1540	44.25	4609.4356
1541	44.1875	4557.511
1542	44.25	4609.4356
1543	44.1875	4562.686
1544	44.1875	4599.02
1545	44.1875	4604.2248
1546	44.1875	4635.537
1547	44.1875	4614.6476
1548	44.1875	4625.085
1549	44.1875	4604.2248
1550	44.1875	4604.2248
1551	44.1875	4599.02
1553	44.1875	4614.6476
1554	44.125	4640.7656
1555	44.125	4573.05
1556	44.125	4619.865
1557	44.125	4562.686
1558	44.125	4573.05
1559	44.125	4625.085
1560	44.125	4567.867
1561	44.125	4635.537
1562	44.125	4593.817
1563	44.125	4604.2248
1564	44.125	4583.428
1565	44.125	4630.3056
1566	44.125	4625.085
1567	44.0625	4619.865
1569	44.0625	4646.004
1570	44.0625	4635.537
1571	44.0625	4614.6476
1572	44.0625	4630.3056
1573	44.0625	4625.085
1574	44.0625	4619.865
1575	44.0625	4677.4936
1576	44.0625	4677.4936
1577	44.0625	4630.3056
1578	44.0	4661.729
1579	44.0	4583.428
1580	44.0	4625.085
1581	44.0	4635.537
1582	44.0	4640.7656
1584	44.0	4640.7656
1585	44.0	4666.9824
1586	44.0	4640.7656
1587	44.0	4640.7656
1588	44.0	4661.729
1589	44.0	4625.085
1590	43.9375	4646.004
1591	43.9375	4682.751
1592	43.9375	4666.9824
1593	43.9375	4666.9824
1594	43.9375	4698.56
1595	43.9375	4666.9824
1596	43.9375	4635.537
1597	43.9375	4688.0196
1599	43.9375	4666.9824
1600	43.9375	4651.2396
1601	43.9375	4666.9824
1602	43.875	4635.537
1603	43.875	4666.9824
1604	43.875	4656.4816
1605	43.875	4661.729
1606	43.875	4614.6476
1607	43.875	4666.9824
1608	43.875	4656.4816
1609	43.875	4693.289
1610	43.875	4656.4816
1611	43.8125	4682.751
1612	43.8125	4640.7656
1614	43.8125	4661.729
1615	43.8125	4709.115
1616	43.8125	4698.56
1617	43.8125	4666.9824
1618	43.8125	4693.289
1619	43.8125	4635.537
1620	43.8125	4688.0196
1621	43.8125	4709.115
1622	43.75	4709.115
1623	43.8125	4703.837
1624	43.75	4661.729
1625	43.75	4709.115
1626	43.75	4735.5736
1627	43.75	4709.115
1629	43.75	4688.0196
1630	43.75	4751.4976
1631	43.75	4703.837
1632	43.75	4646.004
1633	43.6875	4698.56
1634	43.6875	4698.56
1635	43.6875	4714.4
1636	43.6875	4703.837
1637	43.6875	4709.115
1638	43.6875	4740.879
1639	43.6875	4688.0196
1640	43.6875	4698.56
1641	43.6875	4709.115
1643	43.625	4666.9824
1644	43.625	4682.751
1645	43.625	4703.837
1646	43.625	4735.5736
1647	43.625	4698.56
1648	43.625	4703.837
1649	43.625	4703.837
1650	43.625	4751.4976
1651	43.625	4724.982
1652	43.625	4693.289
1653	43.5625	4740.879
1654	43.5625	4666.9824
1655	43.5625	4724.982
1657	43.5625	4703.837
1658	43.5625	4730.275
1659	43.5625	4719.69
1660	43.5625	4666.9824
1661	43.5625	4709.115
1662	43.5625	4751.4976
1663	43.5625	4735.5736
1664	43.5625	4746.1856
1665	43.5	4751.4976
1666	43.5	4751.4976
1667	43.5	4730.275
1668	43.5	4709.115
1669	43.5	4783.442
1671	43.5	4709.115
1672	43.5	4762.131
1673	43.5	4778.1076
1674	43.5	4767.452
1675	43.5	4682.751
1676	43.5	4730.275
1677	43.4375	4740.879
1678	43.4375	4751.4976
1679	43.4375	4762.131
1680	43.4375	4794.124
1681	43.4375	4746.1856
1682	43.4375	4751.4976
1683	43.4375	4740.879
1684	43.4375	4783.442
1685	43.4375	4810.1716
1687	43.4375	4772.7792
1688	43.4375	4767.452
1689	43.4375	4751.4976
1690	43.375	4772.7792
1691	43.375	4767.452
1692	43.375	4772.7792
1693	43.375	4698.56
1694	43.375	4751.4976
1695	43.375	4703.837
1696	43.375	4767.452
1697	43.375	4719.69
1698	43.375	4794.124
1699	43.3125	4730.275
1700	43.3125	4714.4
1701	43.3125	4783.442
1702	43.3125	4751.4976
1703	43.3125	4778.1076
1705	43.3125	4762.131
1706	43.3125	4767.452
1707	43.3125	4751.4976
1708	43.3125	4810.1716
1709	43.25	4794.124
1710	43.25	4762.131
1711	43.25	4778.1076
1712	43.25	4788.782
1713	43.25	4772.7792
1714	43.25	4783.442
1715	43.25	4751.4976
1716	43.25	4778.1076
1717	43.25	4767.452
1718	43.25	4810.1716
1719	43.25	4783.442
1721	43.25	4783.442
1722	43.25	4820.8852
1723	43.1875	4799.4672
1724	43.1875	4746.1856
1725	43.1875	4783.442
1726	43.1875	4788.782
1727	43.1875	4815.528
1728	43.1875	4751.4976
1729	43.1875	4815.528
1730	43.125	4735.5736
1731	43.125	4751.4976
1732	43.125	4815.528
1733	43.125	4746.1856
1734	43.125	4836.9948
1735	43.125	4794.124
1736	43.125	4836.9948
1738	43.125	4746.1856
1739	43.125	4799.4672
1740	43.125	4794.124
1741	43.125	4746.1856
1742	43.125	4847.75
1743	43.125	4746.1856
1744	43.0625	4826.254
1745	43.0625	4810.1716
1746	43.0625	4810.1716
1747	43.0625	4836.9948
1748	43.0625	4794.124
1749	43.0625	4863.9164
1750	43.0625	4820.8852
1751	43.0625	4836.9948
1752	43.0625	4836.9948
1754	43.0625	4778.1076
1755	43.0625	4820.8852
1756	43.0625	4826.254
1757	43.0	4847.75
1758	43.0	4836.9948
1759	43.0	4869.3096
1760	43.0	4815.528
1761	43.0	4836.9948
1762	43.0	4831.619
1763	43.0	4826.254
1764	43.0	4858.5244
1765	43.0	4847.75
1766	43.0	4863.9164
1767	43.0	4826.254
1768	42.9375	4815.528
1770	42.9375	4826.254
1771	42.9375	4863.9164
1772	42.9375	4858.5244
1773	42.9375	4751.4976
1774	42.9375	4869.3096
1775	42.9375	4788.782
1776	42.9375	4788.782
1777	42.9375	4874.713
1778	42.9375	4863.9164
1779	42.875	4853.1344
1780	42.875	4826.254
1781	42.875	4815.528
1782	42.875	4885.5244
1783	42.875	4885.5244
1784	42.875	4874.713
1786	42.875	4890.9364
1787	42.875	4874.713
1788	42.875	4858.5244
1789	42.875	4831.619
1790	42.8125	4912.618
1791	42.8125	4810.1716
