time	temperature	resistance
448	65.0625	1917.83884
449	65.0625	1900.5256
450	65.0625	1917.83884
451	65.0625	1952.616
452	65.0	1942.162
453	65.0625	1924.77968
455	65.0	1921.3062
456	65.0625	1942.162
457	65.0	1928.252
458	65.0	1959.59668
459	65.0	1921.3062
460	65.0	1938.6812
461	65.0	1931.7252
462	65.0	1928.252
463	65.0	1949.1294
464	65.0	1928.252
465	65.0	1893.61452
466	65.0	1914.3724
467	64.9375	1931.7252
468	64.9375	1931.7252
469	64.9375	1952.616
470	64.9375	1900.5256
471	64.9375	1931.7252
473	64.9375	1886.7106
474	64.9375	1924.77968
475	64.9375	1924.77968
476	64.9375	1917.83884
477	64.9375	1921.3062
478	64.9375	1931.7252
479	64.9375	1921.3062
480	64.9375	1921.3062
481	64.9375	1917.83884
482	64.9375	1945.6454
483	64.9375	1914.3724
484	64.9375	1956.10516
485	64.9375	1931.7252
486	64.9375	1931.7252
487	64.9375	1921.3062
489	64.9375	1956.10516
490	64.9375	1910.9086
491	64.875	1903.98332
492	64.9375	1928.252
493	64.9375	1928.252
494	64.9375	1942.162
495	64.875	1931.7252
496	64.875	1952.616
497	64.875	1956.10516
498	64.875	1924.77968
499	64.875	1949.1294
500	64.875	1938.6812
501	64.875	1959.59668
502	64.875	1952.616
503	64.875	1928.252
504	64.875	1921.3062
506	64.875	1949.1294
507	64.875	1914.3724
508	64.8125	1945.6454
509	64.8125	1931.7252
510	64.875	1928.252
511	64.8125	1945.6454
512	64.8125	1970.08252
513	64.8125	1903.98332
514	64.8125	1956.10516
515	64.8125	1921.3062
516	64.8125	1945.6454
517	64.8125	1945.6454
518	64.8125	1903.98332
519	64.8125	1917.83884
521	64.8125	1928.252
522	64.8125	1931.7252
523	64.8125	1931.7252
524	64.8125	1903.98332
525	64.8125	1959.59668
526	64.8125	1945.6454
527	64.8125	1931.7252
528	64.8125	1959.59668
529	64.8125	1931.7252
530	64.8125	1956.10516
531	64.8125	1942.162
532	64.75	1959.59668
533	64.75	1942.162
534	64.75	1942.162
535	64.75	1942.162
537	64.75	1959.59668
538	64.75	1952.616
539	64.75	1914.3724
540	64.75	1931.7252
541	64.75	1952.616
542	64.75	1942.162
543	64.75	1945.6454
544	64.75	1977.0822
545	64.75	1914.3724
546	64.75	1952.616
547	64.75	1931.7252
548	64.75	1963.09068
549	64.6875	1970.08252
550	64.6875	1924.77968
552	64.6875	1917.83884
553	64.6875	1966.58532
554	64.6875	1942.162
555	64.6875	1956.10516
556	64.6875	1942.162
557	64.6875	1966.58532
558	64.6875	1945.6454
559	64.6875	1980.58668
560	64.6875	1910.9086
561	64.6875	1921.3062
562	64.6875	1959.59668
563	64.625	1959.59668
564	64.625	1956.10516
565	64.625	1984.09168
567	64.625	1956.10516
568	64.625	1949.1294
569	64.625	1959.59668
570	64.625	1966.58532
571	64.625	1949.1294
572	64.625	1924.77968
573	64.625	1980.58668
574	64.625	1973.5802
575	64.625	1966.58532
576	64.625	1959.59668
577	64.625	1949.1294
578	64.625	1973.5802
579	64.625	1980.58668
581	64.625	1973.5802
582	64.5625	1987.599
583	64.625	1963.09068
584	64.5625	1970.08252
585	64.5625	1973.5802
586	64.5625	1956.10516
587	64.5625	1994.6192
588	64.5625	1977.0822
589	64.5625	1952.616
590	64.5625	1977.0822
591	64.5625	1949.1294
592	64.5625	1931.7252
593	64.5625	1973.5802
595	64.5625	1959.59668
596	64.5	1959.59668
597	64.5	1980.58668
598	64.5	1987.599
599	64.5625	1959.59668
600	64.5	1952.616
601	64.5	1949.1294
602	64.5	1973.5802
603	64.5	2008.686
604	64.5	1977.0822
605	64.5	1959.59668
606	64.5	1980.58668
607	64.5	1949.1294
608	64.5	1970.08252
610	64.5	1956.10516
611	64.5	1973.5802
612	64.4375	1977.0822
613	64.4375	1970.08252
614	64.4375	1945.6454
615	64.4375	1977.0822
616	64.4375	1998.1318
617	64.4375	1994.6192
618	64.4375	1959.59668
619	64.4375	1987.599
620	64.4375	1977.0822
621	64.4375	1970.08252
622	64.4375	1984.09168
624	64.4375	1959.59668
625	64.4375	1959.59668
626	64.375	1984.09168
627	64.375	1987.599
628	64.375	1959.59668
629	64.375	1980.58668
630	64.375	1959.59668
631	64.375	1956.10516
632	64.375	1931.7252
633	64.375	1998.1318
634	64.375	1980.58668
635	64.375	1987.599
636	64.375	1949.1294
637	64.375	1959.59668
638	64.3125	1963.09068
639	64.3125	2012.20816
640	64.375	1987.599
642	64.3125	1956.10516
643	64.3125	1959.59668
644	64.3125	1998.1318
645	64.3125	1977.0822
646	64.3125	1998.1318
647	64.3125	1994.6192
648	64.3125	1994.6192
649	64.3125	1984.09168
650	64.3125	1963.09068
651	64.25	1980.58668
652	64.25	1973.5802
653	64.25	1949.1294
654	64.25	1942.162
655	64.25	2015.7326
656	64.25	1998.1318
657	64.25	1945.6454
659	64.25	1959.59668
660	64.25	1973.5802
661	64.25	2005.1662
662	64.25	1973.5802
663	64.25	1942.162
664	64.1875	2001.6488
665	64.1875	1998.1318
666	64.1875	1970.08252
667	64.1875	1987.599
668	64.125	1977.0822
669	64.1875	1973.5802
670	64.125	1987.599
671	64.125	1998.1318
672	64.125	1956.10516
673	64.125	2022.7846
674	64.125	1970.08252
676	64.125	1980.58668
677	64.125	1998.1318
678	64.125	2005.1662
679	64.125	2005.1662
680	64.0625	1980.58668
681	64.0625	1987.599
682	64.0625	1973.5802
683	64.0625	1980.58668
684	64.0625	1987.599
685	64.0625	1949.1294
686	64.0625	2001.6488
687	64.0625	1973.5802
688	64.0625	1956.10516
689	64.0	2005.1662
690	64.0625	2001.6488
691	64.0	1994.6192
693	64.0	1984.09168
694	64.0	1984.09168
695	64.0	1980.58668
696	64.0	1987.599
697	64.0	2015.7326
698	64.0	2015.7326
699	64.0	1963.09068
700	64.0	1998.1318
701	63.9375	2005.1662
702	63.9375	1987.599
703	63.9375	1973.5802
704	63.9375	2022.7846
705	63.9375	2026.3158
706	63.9375	2033.3816
707	63.9375	1963.09068
709	63.875	1984.09168
710	63.9375	1959.59668
711	63.9375	2008.686
712	63.875	2005.1662
713	63.875	1966.58532
714	63.875	1987.599
715	63.875	2022.7846
716	63.8125	1998.1318
717	63.875	1980.58668
718	63.875	1987.599
719	63.8125	2005.1662
720	63.8125	1987.599
721	63.8125	1987.599
722	63.8125	1998.1318
723	63.8125	1998.1318
725	63.8125	1987.599
726	63.8125	1987.599
727	63.8125	2015.7326
728	63.8125	2012.20816
729	63.75	2012.20816
730	63.75	1959.59668
731	63.75	2022.7846
732	63.75	2008.686
733	63.75	1970.08252
734	63.75	1994.6192
735	63.6875	1998.1318
736	63.6875	1994.6192
737	63.6875	1970.08252
738	63.6875	2001.6488
739	63.6875	2015.7326
741	63.6875	1987.599
742	63.6875	2008.686
743	63.6875	1966.58532
744	63.6875	2008.686
745	63.6875	1987.599
746	63.625	1984.09168
747	63.625	1931.7252
748	63.625	2022.7846
749	63.625	1970.08252
750	63.625	2026.3158
751	63.625	2015.7326
752	63.625	1994.6192
753	63.625	1998.1318
754	63.625	2043.99716
756	63.625	2005.1662
757	63.625	1984.09168
758	63.625	2005.1662
759	63.625	1970.08252
760	63.625	1984.09168
761	63.5625	2015.7326
762	63.5625	2001.6488
763	63.5625	2015.7326
764	63.5625	2036.9178
765	63.5625	1998.1318
766	63.5625	1987.599
767	63.5625	2029.84752
768	63.5625	2012.20816
769	63.5625	2015.7326
771	63.5625	1977.0822
772	63.5	1959.59668
773	63.5625	2001.6488
774	63.5	2005.1662
775	63.5	1998.1318
776	63.5	1970.08252
777	63.5	2001.6488
778	63.5	2005.1662
779	63.5	2022.7846
780	63.5	1970.08252
781	63.5	2008.686
782	63.5	2005.1662
783	63.5	1987.599
784	63.5	2036.9178
786	63.4375	2022.7846
787	63.4375	2008.686
788	63.4375	1998.1318
789	63.4375	2043.99716
790	63.4375	2022.7846
791	63.4375	2015.7326
792	63.4375	2001.6488
793	63.4375	2022.7846
794	63.375	2008.686
795	63.375	1987.599
796	63.375	2015.7326
797	63.375	2029.84752
798	63.375	2036.9178
800	63.375	2036.9178
801	63.375	2015.7326
802	63.375	2008.686
803	63.3125	2015.7326
804	63.3125	2026.3158
805	63.3125	2012.20816
806	63.3125	2022.7846
807	63.3125	2015.7326
808	63.3125	2061.7304
809	63.25	2040.4582
810	63.25	2029.84752
811	63.25	2036.9178
812	63.25	2040.4582
813	63.25	2015.7326
815	63.25	2019.25732
816	63.25	2022.7846
817	63.25	2043.99716
818	63.25	2012.20816
819	63.1875	2015.7326
820	63.1875	2029.84752
821	63.1875	2043.99716
822	63.1875	2015.7326
823	63.1875	2065.2844
824	63.1875	2026.3158
825	63.1875	2026.3158
826	63.1875	2022.7846
828	63.125	2043.99716
829	63.125	1998.1318
830	63.125	2015.7326
831	63.125	2033.3816
832	63.125	2036.9178
833	63.125	2019.25732
834	63.125	2036.9178
835	63.125	2029.84752
836	63.125	2019.25732
837	63.125	2036.9178
838	63.125	2054.6308
839	63.0625	2043.99716
840	63.0625	2015.7326
841	63.0625	2040.4582
842	63.0625	2036.9178
843	63.0625	2054.6308
844	63.0625	2033.3816
846	63.0625	2043.99716
847	63.0625	2036.9178
848	63.0625	2075.9538
849	63.0625	2058.1804
850	63.0625	2036.9178
851	63.0625	1987.599
852	63.0625	2051.0836
853	63.0625	2043.99716
854	63.0625	2029.84752
855	63.0625	2022.7846
856	63.0625	2043.99716
857	63.0625	2061.7304
858	63.0	2022.7846
859	63.0	2061.7304
860	63.0	2040.4582
861	63.0	2043.99716
862	63.0	2036.9178
864	63.0	2043.99716
865	63.0	2026.3158
866	63.0	2058.1804
867	63.0	2036.9178
868	63.0	2079.5164
869	63.0	2036.9178
870	63.0	2036.9178
871	63.0	2043.99716
872	63.0	2058.1804
873	62.9375	2001.6488
874	63.0	2058.1804
875	62.9375	2040.4582
876	62.9375	2012.20816
877	62.9375	2058.1804
878	62.9375	2058.1804
879	62.9375	2079.5164
880	62.9375	2079.5164
882	62.9375	2051.0836
883	62.875	2068.8388
884	62.9375	2058.1804
885	62.9375	2043.99716
886	62.875	2065.2844
887	62.875	2040.4582
888	62.875	2068.8388
889	62.875	2043.99716
890	62.875	2043.99716
891	62.875	2001.6488
892	62.875	2043.99716
893	62.875	2043.99716
894	62.8125	2068.8388
895	62.8125	2065.2844
896	62.8125	2079.5164
898	62.8125	2086.6444
899	62.8125	2090.2134
900	62.8125	2075.9538
901	62.8125	2058.1804
902	62.75	2029.84752
903	62.75	2068.8388
904	62.75	2079.5164
905	62.75	2083.0812
906	62.75	2061.7304
907	62.75	2090.2134
908	62.6875	2065.2844
909	62.6875	2090.2134
910	62.6875	2072.3952
911	62.6875	2061.7304
912	62.6875	2090.2134
914	62.6875	2086.6444
915	62.625	2043.99716
916	62.625	2065.2844
917	62.625	2061.7304
918	62.625	2026.3158
919	62.625	2072.3952
920	62.5625	2079.5164
921	62.5625	2065.2844
922	62.5625	2072.3952
923	62.5625	2079.5164
924	62.5625	2086.6444
925	62.5625	2065.2844
926	62.5625	2058.1804
927	62.5625	2079.5164
928	62.5625	2100.9292
930	62.5625	2072.3952
931	62.5625	2061.7304
932	62.5	2075.9538
933	62.5	2083.0812
934	62.5	2097.356
935	62.5	2083.0812
936	62.5	2100.9292
937	62.5	2068.8388
938	62.5	2100.9292
939	62.5	2068.8388
940	62.5	2093.7846
941	62.4375	2083.0812
942	62.4375	2043.99716
943	62.375	2068.8388
944	62.375	2072.3952
946	62.375	2072.3952
947	62.375	2090.2134
948	62.375	2100.9292
949	62.375	2061.7304
950	62.375	2090.2134
951	62.375	2072.3952
952	62.375	2072.3952
953	62.4375	2090.2134
954	62.375	2097.356
955	62.375	2093.7846
956	62.375	2100.9292
957	62.375	2093.7846
958	62.375	2115.2476
959	62.375	2108.0822
960	62.375	2086.6444
962	62.375	2083.0812
963	62.375	2061.7304
964	62.375	2065.2844
965	62.375	2079.5164
966	62.3125	2058.1804
967	62.3125	2090.2134
968	62.3125	2097.356
969	62.3125	2108.0822
970	62.3125	2118.831
971	62.3125	2065.2844
972	62.3125	2111.6638
973	62.3125	2100.9292
974	62.3125	2090.2134
975	62.3125	2133.19
977	62.3125	2072.3952
978	62.3125	2133.19
979	62.25	2086.6444
980	62.25	2097.356
981	62.25	2136.7856
982	62.25	2100.9292
983	62.25	2111.6638
984	62.25	2122.4168
985	62.25	2126.0066
986	62.1875	2129.5984
987	62.1875	2129.5984
988	62.1875	2100.9292
989	62.1875	2086.6444
990	62.1875	2100.9292
992	62.1875	2065.2844
993	62.1875	2122.4168
994	62.1875	2090.2134
995	62.1875	2111.6638
996	62.125	2097.356
997	62.125	2111.6638
998	62.125	2065.2844
999	62.125	2090.2134
1000	62.125	2093.7846
1001	62.125	2147.5828
1002	62.125	2122.4168
1003	62.125	2100.9292
1004	62.125	2100.9292
1006	62.0625	2111.6638
1007	62.125	2097.356
1008	62.0625	2068.8388
1009	62.0625	2122.4168
1010	62.0625	2115.2476
1011	62.0625	2147.5828
1012	62.0625	2100.9292
1013	62.0625	2118.831
1014	62.0625	2122.4168
1015	62.0625	2122.4168
1016	62.0625	2090.2134
1017	62.0625	2122.4168
1018	62.0625	2118.831
1020	62.0	2129.5984
1021	62.0	2100.9292
1022	62.0	2133.19
1023	62.0	2129.5984
1024	62.0	2126.0066
1025	62.0	2140.3814
1026	62.0	2122.4168
1027	62.0	2129.5984
1028	62.0	2090.2134
1029	62.0	2126.0066
1030	61.9375	2115.2476
1031	61.9375	2118.831
1033	61.9375	2097.356
1034	61.9375	2129.5984
1035	61.9375	2129.5984
1036	61.9375	2143.981
1037	61.9375	2115.2476
1038	61.9375	2133.19
1039	61.9375	2136.7856
1040	61.875	2118.831
1041	61.875	2151.1864
1042	61.875	2172.8562
1043	61.875	2108.0822
1044	61.875	2151.1864
1045	61.875	2072.3952
1046	61.875	2129.5984
1047	61.875	2136.7856
1048	61.875	2151.1864
1049	61.875	2111.6638
1050	61.875	2093.7846
1052	61.875	2172.8562
1053	61.875	2133.19
1054	61.8125	2129.5984
1055	61.8125	2129.5984
1056	61.8125	2143.981
1057	61.8125	2126.0066
1058	61.8125	2118.831
1059	61.8125	2158.4014
1060	61.8125	2147.5828
1061	61.8125	2097.356
1062	61.8125	2143.981
1063	61.8125	2136.7856
1064	61.8125	2147.5828
1065	61.8125	2136.7856
1066	61.8125	2136.7856
1067	61.8125	2180.0962
1068	61.8125	2129.5984
1070	61.75	2122.4168
1071	61.8125	2165.624
1072	61.8125	2136.7856
1073	61.75	2147.5828
1074	61.75	2183.7168
1075	61.75	2118.831
1076	61.75	2126.0066
1077	61.75	2129.5984
1078	61.75	2158.4014
1079	61.75	2140.3814
1080	61.75	2129.5984
1081	61.75	2183.7168
1082	61.75	2122.4168
1083	61.6875	2140.3814
1084	61.6875	2151.1864
1085	61.6875	2126.0066
1087	61.6875	2154.794
1088	61.625	2133.19
1089	61.6875	2176.4732
1090	61.5625	2143.981
1091	61.5625	2111.6638
1092	61.5625	2169.2392
1093	61.5625	2169.2392
1094	61.5625	2154.794
1095	61.5625	2147.5828
1096	61.5625	2147.5828
1097	61.5625	2187.3436
1098	61.5625	2154.794
1099	61.5625	2165.624
1100	61.5	2154.794
1101	61.5	2172.8562
1102	61.5	2154.794
1104	61.5	2154.794
1105	61.5	2169.2392
1106	61.5	2154.794
1107	61.5	2176.4732
1108	61.5	2180.0962
1109	61.5	2187.3436
1110	61.5	2169.2392
1111	61.5	2126.0066
1112	61.5	2172.8562
1113	61.5	2180.0962
1114	61.5	2209.1416
1115	61.4375	2143.981
1116	61.4375	2172.8562
1117	61.4375	2187.3436
1118	61.4375	2180.0962
1119	61.4375	2176.4732
1121	61.4375	2172.8562
1122	61.4375	2172.8562
1123	61.4375	2133.19
1124	61.4375	2209.1416
1125	61.4375	2147.5828
1126	61.4375	2158.4014
1127	61.4375	2201.8662
1128	61.375	2172.8562
1129	61.375	2154.794
1130	61.375	2201.8662
1131	61.375	2172.8562
1132	61.375	2187.3436
1133	61.375	2209.1416
1134	61.375	2201.8662
1136	61.375	2147.5828
1137	61.375	2136.7856
1138	61.375	2190.972
1139	61.3125	2176.4732
1140	61.3125	2216.422
1141	61.3125	2187.3436
1142	61.3125	2176.4732
1143	61.3125	2194.6
1144	61.3125	2216.422
1145	61.3125	2209.1416
1146	61.3125	2169.2392
1147	61.3125	2180.0962
1148	61.25	2151.1864
1149	61.25	2198.2324
1150	61.25	2143.981
1152	61.25	2172.8562
1153	61.25	2194.6
1154	61.25	2190.972
1155	61.1875	2201.8662
1156	61.25	2190.972
1157	61.25	2180.0962
1158	61.1875	2198.2324
1159	61.1875	2201.8662
1160	61.1875	2158.4014
1161	61.1875	2201.8662
1162	61.1875	2172.8562
1163	61.1875	2151.1864
1164	61.1875	2216.422
1165	61.1875	2187.3436
1167	61.1875	2176.4732
1168	61.1875	2151.1864
1169	61.125	2187.3436
1170	61.125	2231.0146
1171	61.125	2201.8662
1172	61.125	2187.3436
1173	61.125	2158.4014
1174	61.0625	2223.7138
1175	61.0625	2187.3436
1176	61.0625	2212.781
1177	61.0625	2198.2324
1178	61.0625	2201.8662
1179	61.0625	2205.502
1180	61.0625	2209.1416
1182	61.0625	2158.4014
1183	61.0	2216.422
1184	61.0	2201.8662
1185	61.0	2205.502
1186	61.0	2245.641
1187	61.0	2209.1416
1188	61.0	2216.422
1189	61.0	2216.422
1190	61.0	2205.502
1191	61.0	2187.3436
